source_group,source_video,frame_number,timestamp_sec,fps_original,fps_extracted,width,height,image_path
Header,h95.mp4,288,4.8,60.0,10.0,1920,1080,extracted_frames/Header/h95/Header_h95_f000288_t4.800.jpg
Header,h95.mp4,294,4.9,60.0,10.0,1920,1080,extracted_frames/Header/h95/Header_h95_f000294_t4.900.jpg
Header,h95.mp4,300,5.0,60.0,10.0,1920,1080,extracted_frames/Header/h95/Header_h95_f000300_t5.000.jpg
Header,h42.mp4,0,0.0,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000000_t0.000.jpg
Header,h42.mp4,6,0.1,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000006_t0.100.jpg
Header,h42.mp4,12,0.2,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000012_t0.200.jpg
Header,h42.mp4,18,0.3,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000018_t0.300.jpg
Header,h42.mp4,24,0.4,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000024_t0.400.jpg
Header,h42.mp4,30,0.5,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000030_t0.500.jpg
Header,h42.mp4,36,0.6,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000036_t0.600.jpg
Header,h42.mp4,42,0.7,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000042_t0.700.jpg
Header,h42.mp4,48,0.8,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000048_t0.800.jpg
Header,h42.mp4,54,0.9,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000054_t0.900.jpg
Header,h42.mp4,60,1.0,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000060_t1.000.jpg
Header,h42.mp4,66,1.1,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000066_t1.100.jpg
Header,h42.mp4,72,1.2,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000072_t1.200.jpg
Header,h42.mp4,78,1.3,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000078_t1.300.jpg
Header,h42.mp4,84,1.4,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000084_t1.400.jpg
Header,h42.mp4,90,1.5,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000090_t1.500.jpg
Header,h42.mp4,96,1.6,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000096_t1.600.jpg
Header,h42.mp4,102,1.7,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000102_t1.700.jpg
Header,h42.mp4,108,1.8,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000108_t1.800.jpg
Header,h42.mp4,114,1.9,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000114_t1.900.jpg
Header,h42.mp4,120,2.0,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000120_t2.000.jpg
Header,h42.mp4,126,2.1,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000126_t2.100.jpg
Header,h42.mp4,132,2.2,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000132_t2.200.jpg
Header,h42.mp4,138,2.3,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000138_t2.300.jpg
Header,h42.mp4,144,2.4,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000144_t2.400.jpg
Header,h42.mp4,150,2.5,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000150_t2.500.jpg
Header,h42.mp4,156,2.6,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000156_t2.600.jpg
Header,h42.mp4,162,2.7,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000162_t2.700.jpg
Header,h42.mp4,168,2.8,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000168_t2.800.jpg
Header,h42.mp4,174,2.9,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000174_t2.900.jpg
Header,h42.mp4,180,3.0,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000180_t3.000.jpg
Header,h42.mp4,186,3.1,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000186_t3.100.jpg
Header,h42.mp4,192,3.2,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000192_t3.200.jpg
Header,h42.mp4,198,3.3,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000198_t3.300.jpg
Header,h42.mp4,204,3.4,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000204_t3.400.jpg
Header,h42.mp4,210,3.5,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000210_t3.500.jpg
Header,h42.mp4,216,3.6,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000216_t3.600.jpg
Header,h42.mp4,222,3.7,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000222_t3.700.jpg
Header,h42.mp4,228,3.8,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000228_t3.800.jpg
Header,h42.mp4,234,3.9,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000234_t3.900.jpg
Header,h42.mp4,240,4.0,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000240_t4.000.jpg
Header,h42.mp4,246,4.1,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000246_t4.100.jpg
Header,h42.mp4,252,4.2,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000252_t4.200.jpg
Header,h42.mp4,258,4.3,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000258_t4.300.jpg
Header,h42.mp4,264,4.4,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000264_t4.400.jpg
Header,h42.mp4,270,4.5,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000270_t4.500.jpg
Header,h42.mp4,276,4.6,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000276_t4.600.jpg
Header,h42.mp4,282,4.7,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000282_t4.700.jpg
Header,h42.mp4,288,4.8,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000288_t4.800.jpg
Header,h42.mp4,294,4.9,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000294_t4.900.jpg
Header,h42.mp4,300,5.0,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000300_t5.000.jpg
Header,h42.mp4,306,5.1,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000306_t5.100.jpg
Header,h42.mp4,312,5.2,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000312_t5.200.jpg
Header,h42.mp4,318,5.3,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000318_t5.300.jpg
Header,h42.mp4,324,5.4,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000324_t5.400.jpg
Header,h42.mp4,330,5.5,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000330_t5.500.jpg
Header,h42.mp4,336,5.6,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000336_t5.600.jpg
Header,h42.mp4,342,5.7,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000342_t5.700.jpg
Header,h42.mp4,348,5.8,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000348_t5.800.jpg
Header,h42.mp4,354,5.9,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000354_t5.900.jpg
Header,h42.mp4,360,6.0,60.0,10.0,1920,1080,extracted_frames/Header/h42/Header_h42_f000360_t6.000.jpg
Header,h56.mp4,0,0.0,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000000_t0.000.jpg
Header,h56.mp4,6,0.1,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000006_t0.100.jpg
Header,h56.mp4,12,0.2,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000012_t0.200.jpg
Header,h56.mp4,18,0.3,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000018_t0.300.jpg
Header,h56.mp4,24,0.4,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000024_t0.400.jpg
Header,h56.mp4,30,0.5,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000030_t0.500.jpg
Header,h56.mp4,36,0.6,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000036_t0.600.jpg
Header,h56.mp4,42,0.7,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000042_t0.700.jpg
Header,h56.mp4,48,0.8,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000048_t0.800.jpg
Header,h56.mp4,54,0.9,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000054_t0.900.jpg
Header,h56.mp4,60,1.0,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000060_t1.000.jpg
Header,h56.mp4,66,1.1,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000066_t1.100.jpg
Header,h56.mp4,72,1.2,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000072_t1.200.jpg
Header,h56.mp4,78,1.3,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000078_t1.300.jpg
Header,h56.mp4,84,1.4,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000084_t1.400.jpg
Header,h56.mp4,90,1.5,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000090_t1.500.jpg
Header,h56.mp4,96,1.6,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000096_t1.600.jpg
Header,h56.mp4,102,1.7,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000102_t1.700.jpg
Header,h56.mp4,108,1.8,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000108_t1.800.jpg
Header,h56.mp4,114,1.9,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000114_t1.900.jpg
Header,h56.mp4,120,2.0,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000120_t2.000.jpg
Header,h56.mp4,126,2.1,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000126_t2.100.jpg
Header,h56.mp4,132,2.2,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000132_t2.200.jpg
Header,h56.mp4,138,2.3,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000138_t2.300.jpg
Header,h56.mp4,144,2.4,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000144_t2.400.jpg
Header,h56.mp4,150,2.5,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000150_t2.500.jpg
Header,h56.mp4,156,2.6,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000156_t2.600.jpg
Header,h56.mp4,162,2.7,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000162_t2.700.jpg
Header,h56.mp4,168,2.8,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000168_t2.800.jpg
Header,h56.mp4,174,2.9,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000174_t2.900.jpg
Header,h56.mp4,180,3.0,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000180_t3.000.jpg
Header,h56.mp4,186,3.1,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000186_t3.100.jpg
Header,h56.mp4,192,3.2,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000192_t3.200.jpg
Header,h56.mp4,198,3.3,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000198_t3.300.jpg
Header,h56.mp4,204,3.4,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000204_t3.400.jpg
Header,h56.mp4,210,3.5,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000210_t3.500.jpg
Header,h56.mp4,216,3.6,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000216_t3.600.jpg
Header,h56.mp4,222,3.7,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000222_t3.700.jpg
Header,h56.mp4,228,3.8,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000228_t3.800.jpg
Header,h56.mp4,234,3.9,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000234_t3.900.jpg
Header,h56.mp4,240,4.0,60.0,10.0,1920,1080,extracted_frames/Header/h56/Header_h56_f000240_t4.000.jpg
Header,h19.mp4,0,0.0,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000000_t0.000.jpg
Header,h19.mp4,6,0.1,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000006_t0.100.jpg
Header,h19.mp4,12,0.2,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000012_t0.200.jpg
Header,h19.mp4,18,0.3,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000018_t0.300.jpg
Header,h19.mp4,24,0.4,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000024_t0.400.jpg
Header,h19.mp4,30,0.5,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000030_t0.500.jpg
Header,h19.mp4,36,0.6,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000036_t0.600.jpg
Header,h19.mp4,42,0.7,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000042_t0.700.jpg
Header,h19.mp4,48,0.8,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000048_t0.800.jpg
Header,h19.mp4,54,0.9,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000054_t0.900.jpg
Header,h19.mp4,60,1.0,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000060_t1.000.jpg
Header,h19.mp4,66,1.1,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000066_t1.100.jpg
Header,h19.mp4,72,1.2,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000072_t1.200.jpg
Header,h19.mp4,78,1.3,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000078_t1.300.jpg
Header,h19.mp4,84,1.4,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000084_t1.400.jpg
Header,h19.mp4,90,1.5,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000090_t1.500.jpg
Header,h19.mp4,96,1.6,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000096_t1.600.jpg
Header,h19.mp4,102,1.7,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000102_t1.700.jpg
Header,h19.mp4,108,1.8,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000108_t1.800.jpg
Header,h19.mp4,114,1.9,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000114_t1.900.jpg
Header,h19.mp4,120,2.0,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000120_t2.000.jpg
Header,h19.mp4,126,2.1,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000126_t2.100.jpg
Header,h19.mp4,132,2.2,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000132_t2.200.jpg
Header,h19.mp4,138,2.3,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000138_t2.300.jpg
Header,h19.mp4,144,2.4,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000144_t2.400.jpg
Header,h19.mp4,150,2.5,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000150_t2.500.jpg
Header,h19.mp4,156,2.6,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000156_t2.600.jpg
Header,h19.mp4,162,2.7,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000162_t2.700.jpg
Header,h19.mp4,168,2.8,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000168_t2.800.jpg
Header,h19.mp4,174,2.9,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000174_t2.900.jpg
Header,h19.mp4,180,3.0,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000180_t3.000.jpg
Header,h19.mp4,186,3.1,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000186_t3.100.jpg
Header,h19.mp4,192,3.2,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000192_t3.200.jpg
Header,h19.mp4,198,3.3,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000198_t3.300.jpg
Header,h19.mp4,204,3.4,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000204_t3.400.jpg
Header,h19.mp4,210,3.5,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000210_t3.500.jpg
Header,h19.mp4,216,3.6,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000216_t3.600.jpg
Header,h19.mp4,222,3.7,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000222_t3.700.jpg
Header,h19.mp4,228,3.8,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000228_t3.800.jpg
Header,h19.mp4,234,3.9,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000234_t3.900.jpg
Header,h19.mp4,240,4.0,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000240_t4.000.jpg
Header,h19.mp4,246,4.1,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000246_t4.100.jpg
Header,h19.mp4,252,4.2,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000252_t4.200.jpg
Header,h19.mp4,258,4.3,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000258_t4.300.jpg
Header,h19.mp4,264,4.4,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000264_t4.400.jpg
Header,h19.mp4,270,4.5,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000270_t4.500.jpg
Header,h19.mp4,276,4.6,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000276_t4.600.jpg
Header,h19.mp4,282,4.7,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000282_t4.700.jpg
Header,h19.mp4,288,4.8,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000288_t4.800.jpg
Header,h19.mp4,294,4.9,60.0,10.0,1920,1080,extracted_frames/Header/h19/Header_h19_f000294_t4.900.jpg
Header,h31.mp4,0,0.0,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000000_t0.000.jpg
Header,h31.mp4,6,0.1,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000006_t0.100.jpg
Header,h31.mp4,12,0.2,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000012_t0.200.jpg
Header,h31.mp4,18,0.3,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000018_t0.300.jpg
Header,h31.mp4,24,0.4,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000024_t0.400.jpg
Header,h31.mp4,30,0.5,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000030_t0.500.jpg
Header,h31.mp4,36,0.6,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000036_t0.600.jpg
Header,h31.mp4,42,0.7,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000042_t0.700.jpg
Header,h31.mp4,48,0.8,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000048_t0.800.jpg
Header,h31.mp4,54,0.9,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000054_t0.900.jpg
Header,h31.mp4,60,1.0,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000060_t1.000.jpg
Header,h31.mp4,66,1.1,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000066_t1.100.jpg
Header,h31.mp4,72,1.2,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000072_t1.200.jpg
Header,h31.mp4,78,1.3,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000078_t1.300.jpg
Header,h31.mp4,84,1.4,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000084_t1.400.jpg
Header,h31.mp4,90,1.5,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000090_t1.500.jpg
Header,h31.mp4,96,1.6,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000096_t1.600.jpg
Header,h31.mp4,102,1.7,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000102_t1.700.jpg
Header,h31.mp4,108,1.8,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000108_t1.800.jpg
Header,h31.mp4,114,1.9,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000114_t1.900.jpg
Header,h31.mp4,120,2.0,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000120_t2.000.jpg
Header,h31.mp4,126,2.1,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000126_t2.100.jpg
Header,h31.mp4,132,2.2,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000132_t2.200.jpg
Header,h31.mp4,138,2.3,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000138_t2.300.jpg
Header,h31.mp4,144,2.4,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000144_t2.400.jpg
Header,h31.mp4,150,2.5,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000150_t2.500.jpg
Header,h31.mp4,156,2.6,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000156_t2.600.jpg
Header,h31.mp4,162,2.7,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000162_t2.700.jpg
Header,h31.mp4,168,2.8,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000168_t2.800.jpg
Header,h31.mp4,174,2.9,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000174_t2.900.jpg
Header,h31.mp4,180,3.0,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000180_t3.000.jpg
Header,h31.mp4,186,3.1,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000186_t3.100.jpg
Header,h31.mp4,192,3.2,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000192_t3.200.jpg
Header,h31.mp4,198,3.3,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000198_t3.300.jpg
Header,h31.mp4,204,3.4,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000204_t3.400.jpg
Header,h31.mp4,210,3.5,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000210_t3.500.jpg
Header,h31.mp4,216,3.6,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000216_t3.600.jpg
Header,h31.mp4,222,3.7,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000222_t3.700.jpg
Header,h31.mp4,228,3.8,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000228_t3.800.jpg
Header,h31.mp4,234,3.9,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000234_t3.900.jpg
Header,h31.mp4,240,4.0,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000240_t4.000.jpg
Header,h31.mp4,246,4.1,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000246_t4.100.jpg
Header,h31.mp4,252,4.2,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000252_t4.200.jpg
Header,h31.mp4,258,4.3,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000258_t4.300.jpg
Header,h31.mp4,264,4.4,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000264_t4.400.jpg
Header,h31.mp4,270,4.5,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000270_t4.500.jpg
Header,h31.mp4,276,4.6,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000276_t4.600.jpg
Header,h31.mp4,282,4.7,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000282_t4.700.jpg
Header,h31.mp4,288,4.8,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000288_t4.800.jpg
Header,h31.mp4,294,4.9,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000294_t4.900.jpg
Header,h31.mp4,300,5.0,60.0,10.0,1920,1080,extracted_frames/Header/h31/Header_h31_f000300_t5.000.jpg
Header,h25.mp4,0,0.0,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000000_t0.000.jpg
Header,h25.mp4,6,0.1,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000006_t0.100.jpg
Header,h25.mp4,12,0.2,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000012_t0.200.jpg
Header,h25.mp4,18,0.3,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000018_t0.300.jpg
Header,h25.mp4,24,0.4,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000024_t0.400.jpg
Header,h25.mp4,30,0.5,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000030_t0.500.jpg
Header,h25.mp4,36,0.6,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000036_t0.600.jpg
Header,h25.mp4,42,0.7,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000042_t0.700.jpg
Header,h25.mp4,48,0.8,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000048_t0.800.jpg
Header,h25.mp4,54,0.9,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000054_t0.900.jpg
Header,h25.mp4,60,1.0,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000060_t1.000.jpg
Header,h25.mp4,66,1.1,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000066_t1.100.jpg
Header,h25.mp4,72,1.2,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000072_t1.200.jpg
Header,h25.mp4,78,1.3,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000078_t1.300.jpg
Header,h25.mp4,84,1.4,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000084_t1.400.jpg
Header,h25.mp4,90,1.5,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000090_t1.500.jpg
Header,h25.mp4,96,1.6,60.0,10.0,1920,1080,extracted_frames/Header/h25/Header_h25_f000096_t1.600.jpg
